30245350881464370552562624661.67606,35120506.63666996774125238535260804
30455212225093995417214338532.11479,35039650.95025247745615935623499745
30666529719248130220856458993.44272,34958981.41268795438454439192903671
30879313467618638162109660974.62981,34878497.59541785185734290408946521
31093573644003176825667536789.63506,34798199.07087026601846240147548321
31309320492791636453875713898.31189,34718085.41245766434041248809146949
31526564329455953434213295948.55034,34638156.19457461936942741458533015
31745315541043322422055925348.54517,34558410.9925955476880416581224724
31965584586672830680598207965.93486,34478849.38287245408310672377792808
32187381998035538383439199705.29595,34399470.94273268090726501450071558
32410718379898028790095954100.69721,34320275.25047666262192420705003807
32635604410609452370614647383.18955,34241261.88537568550980309812894566
32862050842612089122504465112.18801,34162430.42766965254514734839387463
33090068502955453491434239802.44527,34083780.4585648534097409522439202
33319668293813966476513814864.14349,34005311.56023173964286659843736251
33550861193008219671539375238.19779,33927023.31580270491339536079008002
33783658254529856165322684181.27361,33848915.30936987040221336962594327
34018070609070093397156510147.72778,33770987.12598287528322026341764692
34254109464551913237600786017.11123,33693238.35164667229116130632193808
34491786106665944740114540785.74189,33615668.57331932836458208121972886
34731111899410065185615764808.26727,33538277.37890983035222162956270802
34972098285632745219833555439.41114,33461064.3572758957711868089470231
35214756787580164062332640760.39227,33384029.09822178860527747702429672
35459099007447120946348254232.24226,33307171.19249614013185888626324356
35705136627931769130077951242.35727,33230490.2317897747657043883337162
35952881412794199002844998045.61587,33153985.80873354090825819964104824
36202345207418896993584163208.31858,33077657.51689614679079457093367457
36453539939381107174413900637.45183,33001504.95078200129997623408246038
36706477619017122638657891969.80516,32925527.70582905977434146822690236
36961170339998533920572636334.44461,32849725.37840667476027553564199691
37217630279910461913235221022.41692,32774097.56581345171604858504039437
37475869700833802931555623468.60389,32698643.86627510965252840672744554
37735900949931513759209992008.97367,32623363.8789423466992026502115468
37997736460038964711454502161.57046,32548257.20388871058417128067812955
38261388750258388940282822372.30898,32473323.44210847401679615630172452
38526870426557456404243248030.87441,32398562.19551451496172065383544881
38794194182372001122443539389.25459,32323973.06693620179299825541937992
39063372799212930530851857072.52299,32249555.66011728331709493522664514
39334419147277345958960422851.51867,32175309.57971378365355605055639688
39607346186063903446224203823.28131,32101234.43129190196215424842357938
39882166964992444320429652028.03839,32027329.82132591700536064572361519
40158894624027925164298022529.33916,31953595.35719609653500722880263514
40437542394308677002193802065.77667,31880030.64718661149203404687710661
40718123598779023745801136245.60578,31806635.30048345500824034335683743
41000651652826290146059742794.11525,31733408.92717236619898427986818378
41285140064922229708526607143.42931,31660351.1382367587358013597853969
41571602437268903240660809388.45016,31587461.54555565418793705149261972
41860052466449038912326232661.05862,31514739.76190162012181444655199403
42150503944080904925080826747.88182,31442185.40093871294748306457925271
42442970757477726101581792342.11652,31369798.077220425501120135061334
42737466890311675923693826810.86098,31297577.40618763935268084672493847
43034006423282475766652819489.80158,31225523.0041665818278191575142186
43332603534790633296920563077.0994,31153634.48836678773322580289330479
43633272501615352223177690054.70997,31081911.4768790657745551271881782
43936027699597145813252754665.16895,31010353.58867346965613729215524587
44240883604325186814685840849.3668,30938960.44359727385169728904329438
44547854791829426643086037838.21199,30867731.66237295403532699523342861
44856955939277516930474415532.53475,30796666.8665961721619812742299711
45168201825676566755418654275.04559,30725765.6787337661867938184656311
45481607332579769107973216640.58179,30655027.72212174441253307820777288
45797187444797930375250947147.14939,30584452.62096328445454320694024214
46114957251115936867879380725.77351,30514040.00032673681253948407756526
46434931945014192643649041024.02206,30443789.48614363303865214987573936
46757126825395063122352901571.00301,30373700.70520669849113700506629805
47081557297314359225157331227.67355,30303773.28516786966319548918759007
47408238872717897012846693768.10543,30234006.85453631607637125694866398
47737187171183168039957842870.39866,30164401.04267646672801452136593694
48068417920666155886178651179.44285,30094955.47980604108232962598976227
48401946958253334572438118885.43552,30025669.79699408459454544641563002
