1e+06,0,1e+07
2e+06,46311266302967505888.46359210117387,9997913.277382068569752415983076756
3e+06,185221787335998446372.8892817928112,9994924.661244002018798726043134689
4e+06,467191672596529950869.7199098656163,9990905.46075517193169195046758805
5e+06,942621761440344196611.546739316557,9985814.522004037369527083014086367
6e+06,1661833464030995579398.3968464608124,9979633.915044706225435809719653698
7e+06,2675048477146663880783.956097978991,9972354.943888835522739385831689294
8e+06,4032368486033276315796.581133540687,9963973.469034344854299442463927033
9e+06,5783754891131089200573.638776171062,9954487.95905411491311943388928428
1e+07,7979008582105434739659.940859489389,9943898.55632071510823839695802641
1.1e+07,10667749775455047701815.13015054482,9932206.581836124329218874105546046
1.2e+07,13899397929108069497250.790812164953,9919414.25205633336579957662472508
1.3e+07,17723151745898559263504.443794077062,9905524.506835501493935594181723535
1.4e+07,22187969276930189115572.558963858413,9890540.899495727038665769593085988
1.5e+07,27342548135271976535991.66871497932,9874467.52348310874562373035557698
1.6e+07,33235305830047039625197.707151352508,9857308.961508374318124494758722975
1.7e+07,39914360230693904414709.86504156239,9839070.249003993811888177819005359
1.8e+07,47427510170959384154909.429995444574,9819756.8469712130791145727413751
1.9e+07,55822216201998571076476.063036337604,9799374.621140685222265722507706995
2e+07,65145581503796656725174.30730262187,9777929.82546713567210319257587674
2.1e+07,75444332963980185786958.13883681925,9755429.088650351184671987772989746
2.2e+07,86764802432946225116533.64586116248,9731879.402798426587096273812115885
2.3e+07,99152908164103039045279.41130245326,9707288.113623276384783594065859809
2.4e+07,112654136447882691238998.5274397984,9681662.911739840052518101619468881
2.5e+07,127313523448052834569626.73642793721,9655011.824763004034192979713955616
2.6e+07,143175637248720629667766.05784735056,9627343.209980666873861768919693855
2.7e+07,160284560120285437801381.64119133473,9598665.747440479980760787467481703
2.8e+07,178683871012458102265902.65475855878,9568988.43332983624348448924447205
2.9e+07,198416628282322878331319.12082969004,9538320.573559010576828748704588683
3e+07,219525352665273134716710.89726561736,9506671.777479532159207212490949892
3.1e+07,242052010496503660953778.4275550036,9474051.951686280748490834789215496
3.2e+07,266037997190590673970840.7215117229,9440471.293864086259120164853184515
3.3e+07,291524120986535373648057.53304205864,9405940.286648907636852643543217063
3.4e+07,318550586965488139424895.14766363025,9370469.69148077239398983261658685
3.5e+07,347156981348208206487452.0031355212,9334070.542431140011167556847824309
3.6e+07,377382256079147952061762.6468012269,9296754.139991619508152392156468148
3.7e+07,409264713703881819701892.48730619974,9258532.04481432106591896064798054
3.8e+07,442841992546427486718329.7525808017,9219416.071396771939831446797422211
3.9e+07,478151052192831223499256.78066903114,9179418.28170643985759953617326974
4e+07,515228159287210599664162.10266172333,9138550.978741603653474418013092289
4.1e+07,554108873646265865077134.87710749364,9096826.700026682290394178313296488
4.2e+07,594828034698086584820712.2347161225,9054258.211041248995206888219781448
4.3e+07,637419748250892553076018.8949214094,9010858.498582870051772994465119395
4.4e+07,681917373597157773097368.1088727823,8966640.764064658775360873192471297
4.5e+07,728353510958373494870134.0863073637,8921618.416749056077972399674848424
4.6e+07,776759989275511077907459.9022005276,8875805.066919864621652244534058302
4.7e+07,827167854350047926334410.3494369622,8829214.518994993324787676063207948
4.8e+07,879607357340220061916956.631268815,8781860.764582728327709719536866113
4.9e+07,934107943616963195269889.1437200134,8733757.975484647669793183170475354
5e+07,990698241983800565315521.3192144017,8684920.49664854965179967439040741
5.1e+07,1049406054264730483011618.4758727644,8635362.839074977000603989493352652
5.2e+07,1110258345263959579666872.533919942,8585099.672681096850907274130015874
5.3e+07,1173281233101119366221798.5404818265,8534145.819125845345574205796945154
5.4e+07,1238499979925394002044041.428302527,8482516.244600369517918927064686393
5.5e+07,1305938983011776295166112.1301986184,8430226.05258790148246796962370478
5.6e+07,1375621766242457056132864.1122235737,8377290.4765972836448323206958107555
5.7e+07,1447570971976140150755886.8206956915,8323724.872874430977026234454602496
5.8e+07,1521808353307862089331516.9581105143,8269544.713096069327944462958699777
5.9e+07,1598354766721680897554519.1995111473,8214765.577050128865971931449639318
6e+07,1677230165138384483628688.5863143697,8159403.145307200437943332429307184
6.1e+07,1758453591360153892858977.0012846566,8103473.19188748101974318594311448
6.2e+07,1842043171913901870825238.2074004551,8046991.57692764349888344943786218
6.3e+07,1928016111294792184060909.577562747,7989974.239352066595989269625824632
6.4e+07,2016388686611230317288084.3908859564,7932437.189552853510507807011589749
6.5e+07,2107176242632401622180020.8992891842,7874396.502083053479575754834670774
6.6e+07,2200393187239218876880406.1481458305,7815868.3083674794012392170272618565
6.7e+07,2296052987279327669588220.5767129431,7756868.789435487461183939705575928
6.8e+07,2394168164826605183713667.257139089,7697414.1686800517277963729378521435
6.9e+07,2494750293845375975414461.1839051363,7637520.704647428309913855687155506
7e+07,2597809997259357334301332.041885774,7577204.683861660233039117506215424
7.1e+07,2703356944425136940790901.1493896907,7516482.413688125979238625529088181
7.2e+07,2811399849009776913372804.157108444,7455370.215240281922943580624864709
7.3e+07,2921946467271931108584446.277484834,7393884.416333691926677923918635172
7.4e+07,3035003596745656826534356.417569311,7332041.344491376365936373823836128
7.5e+07,3150577075325898014210996.0883097993,7269857.320004448043955648592208657
7.6e+07,3268671780754414774331470.055385877,7207348.6490519340347380059605923884
7.7e+07,3389291630504733603748639.1706065726,7144531.6168836106451061904650086254
7.8e+07,3512439582064494424830097.7987543806,7081422.481069603593175572746954716
7.9e+07,3638117633613374255803923.593636297,7018037.464820427332931287793802773
8e+07,3766326825094573409475345.6826879466,6954392.750381056377438892179807654
