1.064e+22,3.027e+07
1.069e+22,3.023e+07
1.073e+22,3.019e+07
1.077e+22,3.015e+07
1.082e+22,3.011e+07
1.086e+22,3.007e+07
1.091e+22,3.002e+07
1.095e+22,2.998e+07
1.1e+22,2.994e+07
1.105e+22,2.99e+07
1.109e+22,2.986e+07
1.114e+22,2.982e+07
1.118e+22,2.978e+07
1.123e+22,2.974e+07
1.128e+22,2.969e+07
1.132e+22,2.965e+07
1.137e+22,2.961e+07
1.142e+22,2.957e+07
1.147e+22,2.953e+07
1.151e+22,2.949e+07
1.156e+22,2.945e+07
1.161e+22,2.941e+07
1.166e+22,2.937e+07
1.171e+22,2.933e+07
1.175e+22,2.929e+07
1.18e+22,2.925e+07
1.185e+22,2.921e+07
1.19e+22,2.916e+07
1.195e+22,2.912e+07
1.2e+22,2.908e+07
1.205e+22,2.904e+07
1.21e+22,2.9e+07
1.215e+22,2.896e+07
1.22e+22,2.892e+07
1.225e+22,2.888e+07
1.23e+22,2.884e+07
1.235e+22,2.88e+07
1.241e+22,2.876e+07
1.246e+22,2.872e+07
1.251e+22,2.868e+07
1.256e+22,2.865e+07
1.261e+22,2.861e+07
1.267e+22,2.857e+07
1.272e+22,2.853e+07
1.277e+22,2.849e+07
1.282e+22,2.845e+07
1.288e+22,2.841e+07
1.293e+22,2.837e+07
1.299e+22,2.833e+07
1.304e+22,2.829e+07
1.309e+22,2.825e+07
1.315e+22,2.821e+07
1.32e+22,2.817e+07
1.326e+22,2.813e+07
1.331e+22,2.81e+07
1.337e+22,2.806e+07
1.342e+22,2.802e+07
1.348e+22,2.798e+07
1.354e+22,2.794e+07
1.359e+22,2.79e+07
1.365e+22,2.786e+07
1.371e+22,2.783e+07
1.376e+22,2.779e+07
1.382e+22,2.775e+07
1.388e+22,2.771e+07
1.393e+22,2.767e+07
1.399e+22,2.763e+07
1.405e+22,2.76e+07
1.411e+22,2.756e+07
1.417e+22,2.752e+07
1.423e+22,2.748e+07
1.429e+22,2.744e+07
1.435e+22,2.741e+07
1.44e+22,2.737e+07
1.446e+22,2.733e+07
1.452e+22,2.729e+07
1.459e+22,2.725e+07
1.465e+22,2.722e+07
1.471e+22,2.718e+07
1.477e+22,2.714e+07
1.483e+22,2.71e+07
1.489e+22,2.707e+07
1.495e+22,2.703e+07
1.501e+22,2.699e+07
1.508e+22,2.695e+07
1.514e+22,2.692e+07
1.52e+22,2.688e+07
1.527e+22,2.684e+07
1.533e+22,2.681e+07
1.539e+22,2.677e+07
1.546e+22,2.673e+07
1.552e+22,2.669e+07
1.559e+22,2.666e+07
1.565e+22,2.662e+07
1.572e+22,2.658e+07
1.578e+22,2.655e+07
1.585e+22,2.651e+07
1.591e+22,2.647e+07
1.598e+22,2.644e+07
1.605e+22,2.64e+07
1.611e+22,2.636e+07
1.618e+22,2.633e+07
1.625e+22,2.629e+07
1.631e+22,2.626e+07
1.638e+22,2.622e+07
1.645e+22,2.618e+07
1.652e+22,2.615e+07
1.659e+22,2.611e+07
1.666e+22,2.607e+07
1.673e+22,2.604e+07
1.679e+22,2.6e+07
1.686e+22,2.597e+07
1.693e+22,2.593e+07
1.701e+22,2.589e+07
1.708e+22,2.586e+07
1.715e+22,2.582e+07
1.722e+22,2.579e+07
1.729e+22,2.575e+07
1.736e+22,2.572e+07
1.743e+22,2.568e+07
1.751e+22,2.565e+07
1.758e+22,2.561e+07
1.765e+22,2.557e+07
1.773e+22,2.554e+07
1.78e+22,2.55e+07
1.787e+22,2.547e+07
1.795e+22,2.543e+07
1.802e+22,2.54e+07
1.81e+22,2.536e+07
1.817e+22,2.533e+07
1.825e+22,2.529e+07
1.832e+22,2.526e+07
1.84e+22,2.522e+07
1.848e+22,2.519e+07
1.855e+22,2.515e+07
1.863e+22,2.512e+07
1.871e+22,2.508e+07
1.879e+22,2.505e+07
1.886e+22,2.501e+07
1.894e+22,2.498e+07
1.902e+22,2.495e+07
1.91e+22,2.491e+07
1.918e+22,2.488e+07
1.926e+22,2.484e+07
1.934e+22,2.481e+07
1.942e+22,2.477e+07
1.95e+22,2.474e+07
1.958e+22,2.471e+07
1.966e+22,2.467e+07
1.974e+22,2.464e+07
1.983e+22,2.46e+07
1.991e+22,2.457e+07
1.999e+22,2.453e+07
2.007e+22,2.45e+07
2.016e+22,2.447e+07
2.024e+22,2.443e+07
