0.01,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334,0.9999833333333333333333333333333334
0.02,0.9999219972442477628661254241236646,0.9999219979332121450028564764301853,0.9999219986221589781587646369011629,0.9999219993110882629518286755504067,0.9999220000000000000000000000000001,0.9999220006888941899212026568975465,0.9999220013777708333333333333333333,0.9999220020666299308542613582574135,0.9999220027554714831018287038966041,0.9999220034442954906938499871714038,0.9999220041331019542481124711128268,0.999922004821890874382376066279155,0.9999220055106622517143733321726082,0.9999220061994160868618094786559313,0.9999220068881523804423623673688994,0.999922007576871133073682513144741,0.9999220082655723453733930854264785,0.9999220089542560179590899096831863,0.9999220096429221514483414688261672,0.9999220103315707464586889046250459,0.9999220110202018036076460191237806,0.9999220117088153235126992760565921,0.9999220123974113067913078022638111,0.9999220130859897540609033891076422,0.99992201377455066593889049388784685
0.03,0.9998164577182709267240456284501652,0.9998164619587850955663556862672944,0.9998164661990380454157728135340247,0.99981647043902980250074218583705825,0.9998164746787603930461073318216177,0.9998164789182298432731107490553828,0.9998164831574381793993945197677837,0.9998164873963854276390009264646726,0.99981649163507161420237306741841,0.9998164958734967652963554720333889,0.9998165001116609071241947160870302,0.9998165043495640658855400368462741,0.9998165085872062677764439480596002,0.9998165128245875389893628548246023,0.9998165170617079057131576683311492,0.9998165212985673941330944204801577,0.9998165255351660304308448783780087,0.9998165297715038407844871587066361,0.9998165340075808513685063419693134,0.9998165382433970883537950866121715,0.99981654247895257790765424302147365,0.9998165467142473461937934673966769,0.9998165509492814193723318354993101,0.9998165551840548235997984562776958,0.9998165594185675850291330853675447
0.04,0.9996731183973929285597865106510455,0.9996731324427762396824291961869488,0.9996731464865629252548346123408585,0.9996731605287532876879053189323451,0.9996731745693476293123559437492421,0.9996731886083462523787403343407297,0.9996732026457494590574786987010995,0.9996732166815575514388847348494856,0.9996732307157708315331927493108719,0.9996732447483896012705847645036614,0.9996732587794141625012176150391032,0.9996732728088448169952500329378627,0.9996732868366818664428697217690224,0.9996733008629256124543204197167942,0.9996733148875763565599289515802253,0.9996733289106344002101322697111712,0.9996733429321000447755044838958126,0.9996733569519735915467838801849865,0.9996733709702553417348999286785994,0.9996733849869455964710002802693874,0.9996733990020446568064777523512883,0.9996734130155528237129973034976809,0.9996734270274703980825229971147547,0.9996734410377976807273449540752568,0.9996734550465349723801062943378729
0.05,0.9994941724568861864049422517134261,0.9994942070177575261705817388391913,0.9994942415724220101936777614982213,0.9994942761208815020476111099810274,0.9994943106631378645167325622672748,0.9994943451991929595967937121902065,0.999494379729048648495377510415589,0.9994944142527067916323285184604448,0.9994944487701692486401828759766685,0.9994944832814378783645979815243892,0.999494517786514538864781887059762,0.9994945522854010874139224063616583,0.9994945867780993804996159376215244,0.9994946212646112738242960004204791,0.999494655744938622305661487317519,0.9994946902190832800771046302724925,0.999494724687047100488138682127315,0.9994947591488319361048253133686847,0.9994947936044396387102017243953651,0.9994948280538720593047074735128957,0.9994948624971310481066110208783979,0.9994948969342184545524359886179344,0.999494931365136127297387137338692,0.9994949657898859142157760592580426,0.9994950002084696624014465881713585
0.060000000000000000000000000000000004,0.9992805521733278729835011933493264,0.9992806234542605995474735919401111,0.9992806947167322561434160098200894,0.9992807659607508396404059836864969,0.9992808371863243420098773250422701,0.9992809083934607503295035336378327,0.9992809795821680467870774343604468,0.9992810507524542086843870419141126,0.9992811219043272084410876576272734,0.9992811930377950135985702027198124,0.9992812641528655868238257923551101,0.9992813352495468859133065547971913,0.9992814063278468637967826999872753,0.9992814773877734685411958418483316,0.9992815484293346433545085786205434,0.9992816194525383265895503355248794,0.9992816904573924517478594740462995,0.9992817614439049474835216721224343,0.9992818324120837376070045795179151,0.99928190336193674108898875265886875,0.9992819742934718720641948731964404,0.9992820452066970398352072545625647,0.9992821161016201488762936407755727,0.9992821869782490988372213017475889,0.9992822578365917845470694293400681
0.07,0.9990327096983521159813221747382805,0.9990328404228910517498234146007966,0.9990329711014553786986455324585108,0.9990331017340721354408763484597437,0.9990332323207683380833820004247419,0.9990333628615709802511023685017277,0.9990334933565070331113142621777422,0.9990336238056034453978624203566154,0.9990337542088871434353583751242768,0.9990338845663850311633472297296289,0.9990340148781239901604424012174583,0.99903414514413087966842837805825585,0.9990342753644325366163315430284346,0.9990344055390557756444591115032224,0.9990345356680273891284062352334876,0.9990346657513741472030313215869183,0.9990347957891227977863996181433425,0.9990349257813000666036951124434986,0.999035055727932657211100796600311,0.9990351856290472510196473463916211,0.9990353154846705073190302643634301,0.9990354452948290633013955363829891,0.9990355750595495340850938509915334,0.9990357047788585127384034308171101,0.9990358344527825703032215252187839
0.08,0.9987508808285449780155954288450778,0.9987511012631758052742781277581592,0.9987513215969399300302147501332182,0.9987515418299145121901063255746539,0.9987517619621766280869133940122107,0.9987519819938032705973464959530934,0.99875220192487134925915340849985875,0.9987524217554576903882035445603067,0.9987526414856390371953699316838353,0.9987528611154920499032091859695891,0.9987530806450933058624398955053001,0.9987533000745192996682198268119197,0.9987535194038464432762223667880079,0.9987537386331510661185126116693483,0.9987539577625094152192235135433919,0.9987541767919976553100324939848928,0.9987543957216918689454389334084892,0.998754614551668056617842943765958,0.9987548332820021368724258312504815,0.9987550519127699464218326547074366,0.9987552704440472402606572844910025,0.9987554888759096917797303655482275,0.9987557072084328928802105875571256,0.9987559254416923540874796639928536,0.9987561435757635046648414210460756
0.09,0.9984351909957491046130772881028103,0.9984355399771937483073353927407078,0.9984358887574190599453559229324106,0.9984362373366189406489364023598002,0.9984365857149870269380880655091372,0.9984369338927166911998812940663575,0.9984372818700010421562681710562914,0.9984376296470329253308848039808902,0.9984379772240049235148360602544033,0.9984383246011093572314653503034061,0.998438671778538285200112085796584,0.9984390187564835047988594325930708,0.99843936553513655252627497014887855,0.9984397121146887044621468612983842,0.9984400584953309767272181285318966,0.9984404046772541259419216251208735,0.998440750660648649684118281699346,0.9984410964457047869458412011933675,0.9984414420326125185890481672998078,0.9984417874215615678003851240513934,0.9984421326127414005449631763665196,0.998442477606341226019151653869862,0.9984428224025499971023897726831567,0.9984431670015564108080194223245605,0.9984435114035489087331415973196707
0.09999999999999999999999999999999999,0.998085703530226284495641165219823,0.9980862294982873971895724253095713,0.9980867550936076383508010273051972,0.9980872803166283499013974837635291,0.9980878051677901337182514429552567,0.99808832964753285324462275881923025,0.9980888537562956350973701917968312,0.998089377494516870669871519323267,0.9980899008626342177306487838662365,0.9980904238610846020177123557295549,0.9980909464903042188286374373790526,0.9980914687507285346063865857993526,0.998091990642792288520891779351997,0.9980925121669294940464095057768576,0.9980930333235734405346622983588293,0.9980935541131566947837800978694891,0.9980940745361111026030547686877721,0.9980945945928677903735210485037351,0.9980951142838571666043771622142611,0.9980956336095089234852582820280704,0.9980961525702520384343759674087742,0.9980966711665147756425366702979051,0.9980971893987246876130523430740073,0.9980977072673086166975561389179954,0.9980982247726926966277361466681762
0.10999999999999999999999999999999999,0.9977024438051405768862439122760557,0.9977032058425352517887225637971682,0.9977039672292913819084978596490545,0.9977047279663368923370759943858688,0.9977054880545978340949721145786743,0.9977062474949983890474668771393798,0.9977070062884608748044793380199988,0.9977077644359057496046171838323523,0.9977085219382516171834650473420503,0.9977092787964152316261713775736682,0.9977100350113115022043940664137668,0.99771079058385349819766476610698565,0.9977115455149524536992315659002285,0.9977122998055177724064394312932734,0.9977130534564570323957075458934128,0.9977138064686759908821624337393644,0.9977145588430785889639854791482747,0.9977153105805669563515332016415923,0.9977160616820414160812883853136359,0.9977168121484004892146999051133353,0.997717561980540899521968836907687,0.997718311179357578150838183877562,0.9977190597457436682804432987554817,0.9977198076805905297602798296436218,0.9977205549847877437343457666414925
