1e+06,0,1e+07
2e+06,46312122472363049569.37525070092,9996744.132593627109275725501254674
3e+06,185221346618386893374.39348435256798,9992670.63864989601419832852048885
4e+06,467180206951832019358.55070896995653,9987570.69314509439154458639313685
5e+06,942577126373813295868.0714373586097,9981395.66656330130955026880108959
6e+06,1661716178314655337417.8152450470393,9974127.432560305268017143681446168
7e+06,2674796757602522845409.3089603916737,9965758.179052525656256922180526444
8e+06,4031893253306193675140.3273891810577,9956284.729576172576693788729477792
9e+06,5782934755878536517651.728693349542,9945706.416504425984400795769203458
1e+07,7977684817792310480146.64917420733,9934024.132063126373678115812312605
1.1e+07,10665721282143862611091.996714695519,9921239.850735214042393249266169884
1.2e+07,13896416191562295656203.903567282538,9907356.366508438527717151153402988
1.3e+07,17718915788641228365100.067058762874,9892377.137886392196501678982085456
1.4e+07,22182120618455672761975.545703410662,9876306.191088996886853830782758457
1.5e+07,27334665743307104079458.261182130933,9859148.056565810945956580235357439
1.6e+07,33224901079547367877159.38078446884,9840907.725504957710406389708304292
1.7e+07,39900871866111539051465.75946169048,9821590.618819455703409500989404078
1.8e+07,47410299274211242397999.375793674044,9801202.564173386437532713366197532
1.9e+07,55800561167486091951123.81567609537,9779749.778327700095299159026927212
2e+07,65118673021771543221224.92360432571,9757238.853083060241362010258608604
2.1e+07,75411269013510225852579.70955562276,9733676.743697629466231530092009318
2.2e+07,86724583285706686167797.17116696892,9709070.75903059624557070421594695
2.3e+07,99104431400199778418088.10503047933,9683428.55290025609173870790863459
2.4e+07,112596191984900944570953.65610040637,9656758.116301138614927640165643745
2.5e+07,127244788584519131931972.20579655323,9629067.770228754183620213287412886
2.6e+07,143094671723163311999427.51819610594,9600366.158931510069078320510935051
2.7e+07,160189801187080935914682.37849140674,9570662.243458623391660556572063972
2.8e+07,178573628535654822664234.21497908435,9539965.295407636143363655610383458
2.9e+07,198289079848641682044899.2101002151,9508284.890800054590039390488372782
3e+07,219378538717492571434583.0100955569,9475630.90403173701463418759098721
3.1e+07,241883829488448985327587.33374553267,9442013.501857974542096150980565502
3.2e+07,265846200764957939769726.31687404678,9407443.137383130541128715959337189
3.3e+07,291306309176795337317295.65977629635,9371930.544032175890662758806177319
3.4e+07,318304203423129107070307.20697594003,9335486.729487144230225555744481608
3.5e+07,346879308596592155629409.6405453904,9298122.969575902648984796762901477
3.6e+07,377070410795270102625217.8226114998,9259850.802104024952720594274543482
3.7e+07,408915642029340186640931.260862783,9220682.020623209584151240019930676
3.8e+07,442452465428925702904633.0382606684,9180628.668131779952524868938508573
3.9e+07,477717660759554971218721.6388572956,9139703.030704472302837164485435432
4e+07,514747310251435236966227.9291449415,9097917.631050052811886187346259634
4.1e+07,553576784748570191809965.7963522609,9055285.221996384535404367298546095
4.2e+07,594240730183565081411341.4174032132,9011818.779903441550328870424226967
4.3e+07,636773054383775767297720.6404798592,8967531.498005484392167212225580224
4.4e+07,681206914214267755041822.4306444832,8922436.779684200136927446333198266
4.5e+07,727574703062858220776858.5651655623,8876548.231675097323969477630841983
4.6e+07,775908038672318595352428.3968953897,8829879.65720984990323119192933406
4.7e+07,826237751324617435350697.3525723787,8782445.049097620826143611369536561
4.8e+07,878593872381883260224074.7180035489,8734258.582748676847425534401911985
4.9e+07,933005623188564904464445.0269787681,8685334.609143841125283837494753765
5e+07,989501404339062864171467.8599693305,8635687.64775352691917838614814658
5.1e+07,1048108785314899251336685.574325095,8585332.379410260191379076144198247
5.2e+07,1108854494495286450545989.9106661561,8534283.63913873613722982732290115
5.3e+07,1171764409544745546627895.7753367021,8482556.408947568579113721404762465
5.4e+07,1236863548181215203908231.2266971588,8430165.810586984998688810812384828
5.5e+07,1304176059327880074728806.313361799,8377127.098276796399039765419758355
5.6e+07,1373725214651735143818771.5737618092,8323455.6514090323594452154122434505
5.7e+07,1445533400491688823393928.0806405314,8269166.967229679368663223232474548
5.8e+07,1519622110178793249115446.5374837767,8214276.653503996291470806095161223
5.9e+07,1596011936750975236920207.0073041436,8158800.421169905884866052253760944
6e+07,1674722566064425892788233.5347213645,8102754.0769839766823266282419410554
6.1e+07,1755772770303591069036009.3549498077,8046153.5161645161917887321823563726
6.2e+07,1839180401891488878625277.9835881575,7989014.715036294957941528377364734
6.3e+07,1924962387801864459636429.1346464613,7931353.723681412265910253228074857
6.4e+07,2013134724274476271195613.1511133092,7873186.658600798666326459283424629
6.5e+07,2103712471934592544697955.1516615038,7814529.695390828562900127866748984
6.6e+07,2196709751317561254151990.0798299122,7755399.061439488244393514162998372
6.7e+07,2292139738799102249858533.7379227674,7695811.028646511335089422517774034
6.8e+07,2390014662931756162244482.7172528435,7635781.906171855012067563303091647
6.9e+07,2490345801187711468031624.3314548177,7575328.0332168467904311571551254965
7e+07,2593143477108018858168836.286587707,7514465.771842283477424342857239821
7.1e+07,2698417057857990893719449.6369829797,7453211.499827711288096550597252908
7.2e+07,2806174952188375018179859.0465136464,7391581.603576059324301936685748744
7.3e+07,2916424608801679446788169.654153044,7329592.471067737854702684390124318
7.4e+07,3029172515122824407706927.2283236682,7267260.484868248291958102800384947
7.5e+07,3144424196473085797040489.328405536,7204602.015193283629114637505049134
7.6e+07,3262184215646094657949357.5911942273,7141633.413035226545724776641266577
7.7e+07,3382456172884454129993784.593802183,7078371.0033548775929958185003258386
7.8e+07,3505242706255335762395822.382147436,7014831.0783421679773870812777354525
7.9e+07,3630545492423219465956672.3170528263,6951029.890749530639186946145698745
8e+07,3758365247817746012306835.3577841367,6886983.647301519717802717745080013
8.1e+07,3888701730194457992916294.811888396,6822708.502184182256045334655574131
8.2e+07,4021553740586014638200060.4844929753,6758220.550617597265603299052959002
8.3e+07,4156919125641277980825565.8057989953,6693535.8225149061964316022285221795
8.4e+07,4294794780349482635948343.071237485,6628670.276231065562818404548933089
8.5e+07,4435176651146519070766693.1873086216,6563639.792404457115265188311770635
8.6e+07,4578059739400180749832406.0761576286,6498460.167894393645047021222381082
8.7e+07,4723438105271049071398372.804197913,6433147.109817459400814343906722441
8.8e+07,4871304871945516651157276.542099711,6367716.229685523315791698687834776
8.9e+07,5021652230237279357419745.934401894,6302183.037648160920592909210562849
9e+07,5174471443553460647391783.98410573,6236562.936842117079685347550443032
9.1e+07,5329752853221368285890832.1035605855,6170871.217850336667129504393517753
9.2e+07,5487485884171723530545792.262355926,6105123.0532729841161986039875104185
9.3e+07,5647659050974046422980861.234401165,6039333.49241276556342466677876607
9.4e+07,5810259964219728012132100.062851302,5973517.456076759184857963400711722
9.5e+07,5975275337248171228822565.950576711,5907689.731496850413929420736209439
9.6e+07,6142690993211236801814247.205828665,5841864.967370759158019206195539846
9.7e+07,6312491872471089123175610.381031219,5776057.669025536015042994273824374
9.8e+07,6484662040326399399964042.857971451,5710282.193705293951029564492840741
9.9e+07,6659184695061729831511374.45320004,5644552.74598483105224926729569341
1e+08,6836042176314792985164464.928314102,5578883.373310688926873129721447149
1.01e+08,7015215973756155062860675.718721746,5513287.961671080215674753366862996
1.02e+08,7196686736075830407629857.092299457,5447780.2313960075915005125257226436
1.03e+08,7380434280271097440752703.663248333,5382373.733088785693909863910630571
1.04e+08,7566437601229753291129949.447987146,5317081.843690066767443118935853151
1.05e+08,7754674881602915719203934.924301223,5251917.7626753604563803242741222965
