-9.274559911441538750e+14,2.578746094093163281e+13,-4.971479700107855988e+10,3.667427007176911235e+08,4.518589999999999662e+01,2.123259999999999934e+02
2.915857133960440000e+15,-2.851554187226021875e+13,2.060381621899385376e+11,-3.476717747436114401e+07,2.123259999999999934e+02,1.150809999999999945e+03
-4.867054276104588800e+16,1.059629556077872500e+14,8.918264522358670044e+10,-9.198534254009019351e+05,1.150809999999999945e+03,1.044729999999999927e+04
-6.897490305494016000e+17,2.900521904689557500e+14,7.156189777102297974e+10,-3.576428557620571228e+05,1.044729999999999927e+04,2.624240000000000146e+04
-5.353656153584812032e+18,8.232245134693765000e+14,5.124468886480934906e+10,-9.957183448588271858e+04,2.624240000000000146e+04,6.591780000000000291e+04
-2.449611627445937766e+19,1.694421373234477000e+15,3.802827600265223694e+10,-3.273903736503870095e+04,6.591780000000000291e+04,1.655780000000000000e+05
-1.286044647124883210e+20,3.580692769881896000e+15,2.663623480969532776e+10,-9.805150832292983978e+03,1.655780000000000000e+05,4.162010000000000000e+05
-6.016958193363100631e+20,6.990761616115956000e+15,1.844291272196833420e+10,-3.243159480576712212e+03,4.162010000000000000e+05,1.045450000000000000e+06
-3.914810517484382192e+21,1.649800165097576000e+16,9.348991410705432892e+09,-3.436357312302109221e+02,1.045450000000000000e+06,2.626050000000000000e+06
2.471572228762276725e+21,9.202196834334784000e+15,1.212723432940118217e+10,-6.962874221342617602e+02,2.626050000000000000e+06,6.597860000000000000e+06
-5.349285193659719709e+23,2.535541950252940800e+17,-2.490780403015165329e+10,1.174775738726625377e+03,6.597860000000000000e+06,8.306210000000000000e+06
2.140402741448248572e+23,-1.695502404482217600e+16,7.659301673907870293e+09,-1.321623114013121381e+02,8.306210000000000000e+06,1.657310000000000000e+07
-3.781749644067211607e+23,9.024554287715601600e+16,1.190954356750658274e+09,-2.064998744914890771e+00,1.657310000000000000e+07,3.306760000000000000e+07
-2.662631555209685579e+23,8.009254034122193600e+16,1.497992138020967007e+09,-5.160050308684349218e+00,3.306760000000000000e+07,6.599380000000000000e+07
-1.852506395830205242e+24,1.522012796610929280e+17,4.053328379068505764e+08,3.589494565164045303e-01,6.599380000000000000e+07,1.317050000000000000e+08
4.105885199152060790e+24,1.647997230794169600e+16,1.435827559847180843e+09,-2.249138624017947397e+00,1.317050000000000000e+08,2.627860000000000000e+08
-1.161261507220403670e+26,1.389064918855997696e+18,-3.787376669251994610e+09,4.376283112171925005e+00,2.627860000000000000e+08,3.309050000000000000e+08
7.877215603240715857e+25,-3.778921239911720320e+17,1.552394693668389559e+09,-1.002673952968003324e+00,3.309050000000000000e+08,5.244480000000000000e+08
-1.281614366169909731e+26,8.058301477082040320e+17,-7.046875560482192039e+08,4.319024967573008023e-01,5.244480000000000000e+08,8.313860000000000000e+08
1.343188629987653803e+27,-4.503436787041640960e+18,5.681355671465648651e+09,-2.128497937984149768e+00,8.313860000000000000e+08,1.046650000000000000e+09
-4.397187869571956229e+27,1.195013365071580570e+19,-1.003886640636117744e+10,2.878021935844039536e+00,1.046650000000000000e+09,1.317960000000000000e+09
6.364640565284701514e+27,-1.254642565652415078e+19,8.547858006549654961e+09,-1.822860340024431425e+00,1.317960000000000000e+09,1.661170000000000000e+09
-4.246721594099052878e+27,6.617227959993882624e+18,-2.988380678544607162e+09,4.920218785512837090e-01,1.661170000000000000e+09,2.159800000000000000e+09
2.044199580039203737e+27,-2.120971652199270400e+18,1.057456719452037215e+09,-1.323935608407348086e-01,2.159800000000000000e+09,2.658540000000000000e+09
-8.062783089425726378e+26,1.095618531490022016e+18,-1.524517956311636269e+08,1.930731195450880594e-02,2.658540000000000000e+09,3.323630000000000000e+09
1.312256907471786447e+26,2.494015942649832960e+17,1.021544443007899225e+08,-6.227644296332749199e-03,3.323630000000000000e+09,4.155110000000000000e+09
-2.867558985121152934e+26,5.511853660009630720e+17,2.952489376278254390e+07,-4.011198049628959469e-04,4.155110000000000000e+09,4.986700000000000000e+09
-2.072389770787842860e+26,5.033479656560462720e+17,3.911789120496208221e+07,-1.042358663137609885e-03,4.986700000000000000e+09,6.650170000000000000e+09
-3.608954908017206625e+26,5.726649216389477120e+17,2.869455526273784786e+07,-5.198990396881725522e-04,6.650170000000000000e+09,8.314250000000000000e+09
-3.846798661502040119e+26,5.812469496084523520e+17,2.766234815211395919e+07,-4.785159880750229459e-04,8.314250000000000000e+09,9.978440000000000000e+09
-6.050878546605539934e+26,6.475122140717368320e+17,2.102150404589248076e+07,-2.566762313521461065e-04,9.978440000000000000e+09,1.164320000000000000e+10
-5.650899130938466559e+26,6.372062994863933440e+17,2.190664855816949531e+07,-2.820170457982606039e-04,1.164320000000000000e+10,1.330800000000000000e+10
-9.006115415161282596e+26,7.128423744237813760e+17,1.622314427973637544e+07,-1.396589584715115465e-04,1.330800000000000000e+10,1.397410000000000000e+10
-7.540091487347819493e+26,6.813693508770809600e+17,1.847538403375989199e+07,-1.933831041892689084e-04,1.397410000000000000e+10,1.663840000000000000e+10
-1.129559834054993365e+27,7.490833171214675200e+17,1.440564377962568589e+07,-1.118500189940938765e-04,1.663840000000000000e+10,1.996980000000000000e+10
-1.276802213623909300e+27,7.712030748910373120e+17,1.329798332385899872e+07,-9.336109311991228304e-05,1.996980000000000000e+10,2.496800000000000000e+10
-1.845842528755916508e+27,8.395754293205483520e+17,1.055958399553830363e+07,-5.680230682918422123e-05,2.496800000000000000e+10,3.330070000000000000e+10
-2.756726724303148052e+27,9.216353435758552320e+17,8.095374106397625990e+06,-3.213605968182018058e-05,3.330070000000000000e+10,4.163730000000000000e+10
-3.154523670694969313e+27,9.502969243982292480e+17,7.407011008349147625e+06,-2.662527089349434287e-05,4.163730000000000000e+10,4.997620000000000000e+10
-4.455570564370518190e+27,1.028396913613628416e+18,5.844267358063626103e+06,-1.620201842341511864e-05,4.997620000000000000e+10,6.665960000000000000e+10
-6.476238608235752991e+27,1.119336615195934464e+18,4.480027224874915555e+06,-9.380094633549843495e-06,6.665960000000000000e+10,8.335140000000000000e+10
-7.525129823614392521e+27,1.157088514337829376e+18,4.027102629224518780e+06,-7.568788942022175509e-06,8.335140000000000000e+10,1.000490000000000000e+11
-1.071400582243484930e+28,1.252707940783484928e+18,3.071376670487740077e+06,-4.384596000774125661e-06,1.000490000000000000e+11,1.334580000000000000e+11
